pol,char
0.4939,Zuko
0,Zuko
0.7138,Zuko
0.2228,Zuko
0.296,Zuko
0.128,Zuko
0.3612,Zuko
-0.3412,Zuko
-0.8805,Zuko
0.9292,Zuko
-0.6705,Zuko
0,Zuko
-0.5267,Zuko
-0.7088,Zuko
-0.5562,Zuko
-0.7478,Zuko
0.6948,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.7469,Zuko
0,Zuko
-0.34,Zuko
-0.34,Zuko
0,Zuko
0.3054,Zuko
0,Zuko
0,Zuko
0,Zuko
0.0772,Zuko
0,Zuko
0.4767,Zuko
-0.644,Zuko
0,Zuko
-0.7491,Zuko
-0.6229,Zuko
0.2732,Zuko
0,Zuko
-0.3578,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
0.8126,Zuko
0.3291,Zuko
-0.0772,Zuko
-0.3071,Zuko
0.3612,Zuko
0.3182,Zuko
0,Zuko
0.1877,Zuko
0,Zuko
0,Zuko
0,Zuko
0.7814,Zuko
-0.8016,Zuko
-0.7711,Zuko
0.4019,Zuko
0.2263,Zuko
0.611,Zuko
0,Zuko
0,Zuko
0.4364,Zuko
0,Zuko
0.4019,Zuko
0,Zuko
-0.4404,Zuko
0.9883,Zuko
0,Zuko
0.2263,Zuko
0.8074,Zuko
0.7081,Zuko
-0.6372,Zuko
-0.9042,Zuko
0.1406,Zuko
-0.4442,Zuko
0.7184,Zuko
0,Zuko
-0.3578,Zuko
-0.5158,Zuko
0,Zuko
-0.4574,Zuko
0.4559,Zuko
-0.5373,Zuko
-0.6377,Zuko
-0.636,Zuko
0.5155,Zuko
0.8626,Zuko
0.4374,Zuko
0,Zuko
0.4389,Zuko
-0.7025,Zuko
-0.34,Zuko
0.4404,Zuko
-0.6588,Zuko
0,Zuko
0.296,Zuko
0,Zuko
0.4738,Zuko
-0.3595,Zuko
0,Zuko
-0.3818,Zuko
0,Zuko
0.0418,Zuko
0,Zuko
-0.8448,Zuko
0.2828,Zuko
0.1114,Zuko
0,Zuko
-0.775,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.34,Zuko
-0.3182,Zuko
0.2263,Zuko
-0.0258,Zuko
0.6124,Zuko
0,Zuko
0.9186,Zuko
0,Zuko
0.0129,Zuko
-0.1531,Zuko
0,Zuko
0.4404,Zuko
0,Zuko
0.7264,Zuko
0,Zuko
0,Zuko
0.3197,Zuko
-0.4592,Zuko
0,Zuko
0.3182,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
0.9022,Zuko
0,Zuko
0,Zuko
-0.25,Zuko
0.5106,Zuko
0.6176,Zuko
-0.4404,Zuko
0,Zuko
0.0772,Zuko
-0.296,Zuko
-0.7494,Zuko
0,Zuko
0,Zuko
0.168,Zuko
0.2023,Zuko
0,Zuko
0.3612,Zuko
-0.6705,Zuko
-0.3597,Zuko
0.3291,Zuko
-0.3336,Zuko
0,Zuko
0,Zuko
0,Zuko
0.9294,Zuko
0.7177,Zuko
0,Zuko
0,Zuko
0,Zuko
0.0516,Zuko
-0.3412,Zuko
0,Zuko
-0.5106,Zuko
0,Zuko
-0.34,Zuko
0.5423,Zuko
0,Zuko
-0.4585,Zuko
0.4939,Zuko
-0.644,Zuko
0.296,Zuko
-0.2023,Zuko
-0.25,Zuko
0.3612,Zuko
0,Zuko
0.0762,Zuko
0.2732,Zuko
0.1195,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.5255,Zuko
0,Zuko
0.1779,Zuko
0.2263,Zuko
0.5095,Zuko
-0.4116,Zuko
-0.5106,Zuko
-0.9628,Zuko
0,Zuko
-0.6996,Zuko
0.5423,Zuko
-0.1513,Zuko
0.3987,Zuko
0.2481,Zuko
-0.7177,Zuko
0,Zuko
0.4168,Zuko
0.6199,Zuko
0,Zuko
0.3612,Zuko
0.296,Zuko
0.3939,Zuko
-0.2263,Zuko
0,Zuko
0,Zuko
0.4019,Zuko
0,Zuko
-0.802,Zuko
0.3527,Zuko
0,Zuko
0.7579,Zuko
-0.6908,Zuko
-0.5423,Zuko
-0.5423,Zuko
0,Zuko
0,Zuko
0,Zuko
0.4949,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.6351,Zuko
0.7342,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
0.2622,Zuko
0,Zuko
0.285,Zuko
0.128,Zuko
0,Zuko
-0.2695,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.4939,Zuko
0,Zuko
-0.3612,Zuko
0.3612,Zuko
0,Zuko
0,Zuko
0,Zuko
0.4754,Zuko
0,Zuko
0.4019,Zuko
0.4445,Zuko
0,Zuko
-0.0772,Zuko
0.5635,Zuko
-0.1238,Zuko
-0.886,Zuko
0.6553,Zuko
0.4404,Zuko
0,Zuko
-0.4215,Zuko
0,Zuko
0.5267,Zuko
0.25,Zuko
0,Zuko
0.4939,Zuko
-0.34,Zuko
-0.0772,Zuko
0.2263,Zuko
0.4939,Zuko
0.5267,Zuko
0,Zuko
0.3612,Zuko
0.5106,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.6249,Zuko
0,Zuko
0.5719,Zuko
0.4559,Zuko
0,Zuko
-0.3744,Zuko
0,Zuko
0.765,Zuko
-0.5994,Zuko
0.2732,Zuko
-0.5423,Zuko
-0.7096,Zuko
0,Zuko
0,Zuko
-0.0772,Zuko
0,Zuko
0.4303,Zuko
-0.5334,Zuko
-0.3131,Zuko
-0.4724,Zuko
0,Zuko
0.6351,Zuko
0,Zuko
0,Zuko
-0.6553,Zuko
0,Zuko
0,Zuko
-0.802,Zuko
0.8519,Zuko
0.2732,Zuko
0.2875,Zuko
-0.2469,Zuko
-0.5859,Zuko
0.4939,Zuko
0,Zuko
0,Zuko
-0.1964,Zuko
-0.34,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
0.3612,Zuko
0.8316,Zuko
-0.3595,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.1531,Zuko
-0.4019,Zuko
0,Zuko
0.5106,Zuko
0,Zuko
0,Zuko
0.4404,Zuko
0,Zuko
0,Zuko
0.4019,Zuko
0.7264,Zuko
0.2732,Zuko
0.0772,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.1027,Zuko
0,Zuko
0.1114,Zuko
-0.1513,Zuko
0,Zuko
-0.849,Zuko
-0.4019,Zuko
0.778,Zuko
-0.4588,Zuko
0,Zuko
0,Zuko
0.4574,Zuko
0,Zuko
-0.3752,Zuko
0,Zuko
0,Zuko
0.6369,Zuko
-0.743,Zuko
0.211,Zuko
0.3408,Zuko
0,Zuko
0,Zuko
-0.8126,Zuko
-0.296,Zuko
-0.3899,Zuko
-0.3595,Zuko
0.3612,Zuko
-0.4559,Zuko
0.4585,Zuko
0,Zuko
0.6486,Zuko
0,Zuko
0.9573,Zuko
0.4215,Zuko
0.6369,Zuko
0,Zuko
-0.4007,Zuko
