,pol,char
6793,0.1027,Hakoda
6794,0.9468,Ozai
6795,0.0,Zuko
6796,0.7845,Ozai
6797,0.0,Aang
6798,0.0,Zuko
6799,0.0,Azula
6800,-0.6705,Zuko
6801,0.0,Azula
6802,0.0,Zuko
6803,0.6848,Azula
6804,0.0,Zuko
6805,0.9509,Azula
6806,-0.5267,Zuko
6807,0.0,Azula
6808,0.0,Zuko
6809,0.7514,Azula
6810,-0.5106,Aang
6811,0.4023,Roku
6812,-0.9712,Aang
6813,-0.1932,Roku
6814,0.0,Aang
6815,0.4588,Yue
6816,0.0,Aang
6817,0.2942,Katara
6818,0.0,Aang
6819,0.5499,Katara
6820,-0.34,Toph
6821,0.0,Aang
6822,0.296,Sokka
6823,0.0,Toph
6824,0.6369,Aang
6825,0.0,Guard
6826,0.0,Aang
6827,0.0,Sokka
6828,0.0129,Sokka
6829,0.2448,Toph
6830,-0.7906,Sokka
6831,-0.0258,Sokka
6832,0.0,Katara
6833,0.0516,Aang
6834,-0.2732,Toph
6835,0.3612,Sokka
6836,0.0,Aang
6837,0.0,Katara
6838,0.0,Aang
6839,0.0,Aang
6840,-0.3903,Toph
6841,0.0,Katara
6842,0.0,Aang
6843,0.6597,Katara
6844,0.8316,Aang
6845,0.0,Fire Nation man
6846,0.0,Aang
6847,0.0,Sokka
6848,0.0,Aang
6849,0.0,Male soldier
6850,0.0,Aang
6851,0.34,Male soldier
6852,0.3612,Kwan
6853,0.0,Aang
6854,0.577,Kwan
6855,-0.0516,Aang
6856,-0.1531,Kwan
6857,-0.0772,Aang
6858,0.0,Kwan
6859,-0.4391,Aang
6860,0.4124,Kwan
6861,0.2023,Aang
6862,0.7579,Aang
6863,0.0,On Ji
6864,0.0,Aang
6865,0.6002,On Ji
6866,0.0,Hide
6867,0.765,Aang
6868,0.5948,Hide
6869,0.4215,Aang
6870,0.0,Shoji
6871,0.4215,Aang
6872,0.1779,Shoji
6873,0.6369,Aang
6874,-0.6705,Katara
6875,0.34,Aang
6876,0.0,Sokka
6877,-0.34,Aang
6878,0.0,Sokka
6879,-0.3595,Guard
6880,-0.296,Zuko
6881,-0.4891,Sokka
6882,0.296,Toph
6883,-0.6239,Aang
6884,-0.3818,Sokka
6885,-0.34,Aang
6886,0.4767,Sokka
6887,0.0,Aang
6888,0.0,Sokka
6889,-0.7556,Zuko
6890,0.128,Kwan
6891,-0.6124,Class
6892,-0.34,Aang
6893,0.4404,Class
6894,-0.4939,Aang
6895,0.0,Kwan
6896,-0.5106,Aang
6897,0.2732,Kwan
6898,0.6369,Aang
6899,0.0,Music teacher
6900,-0.4767,Aang
6901,-0.7184,Music teacher
6902,0.0,Aang
6903,0.2743,Shoji
6904,-0.128,Music teacher
6905,0.0,Aang
6906,0.6369,Music teacher
6907,0.1102,On Ji
6908,0.69,Aang
6909,0.0,Hide
6910,0.0,Aang
6911,0.0,Hide
6912,-0.7096,Headmaster
6913,0.0,Aang
6914,0.0,Headmaster
6915,0.3612,Headmaster
6916,-0.5859,Sokka
6917,0.1027,Katara
6918,-0.765,Headmaster
6919,0.2919,Katara
6920,0.3818,Headmaster
6921,-0.3352,Sokka
6922,0.3612,Headmaster
6923,-0.4588,Mai
6924,0.1263,Zuko
6925,0.4585,Mai
6926,0.4585,Zuko
6927,0.0,Azula
6928,0.0,Zuko
6929,0.6486,Azula
6930,0.4404,Mai
6931,-0.5106,Azula
6932,0.0,Zuko
6933,-0.296,Azula
6934,0.296,Zuko
6935,0.1531,Azula
6936,-0.4184,Sokka
6937,0.5911,Aang
6938,0.6239,Toph
6939,0.6943,Aang
6940,-0.2748,Sokka
6941,0.4574,Aang
6942,0.0,Sokka
6943,0.4728,Sokka
6944,0.8016,Aang
6945,-0.3595,Toph
6946,-0.1511,Aang
6947,0.3595,Aang
6948,0.0,Shoji
6949,0.0,Aang
6950,0.0772,Male student #1
6951,0.4184,Male student #2
6952,-0.296,Aang
6953,0.0,Shoji
6954,-0.1007,Aang
6955,0.0,Toph
6956,-0.8165,Zuko
6957,0.0,Aang
6958,0.872,Sokka
6959,0.3612,Katara
6960,0.8164,Aang
6961,-0.2411,Katara
6962,0.4939,Aang
6963,0.2263,Katara
6964,0.0,Katara
6965,0.3412,Aang
6966,0.25,Headmaster
6967,0.0,Hide
6968,0.3147,Male student #1
6969,0.2225,Headmaster
6970,0.0,Aang
6971,0.0,Male soldier #1
6972,0.0,Shoji
6973,0.1129,Headmaster
6974,0.4019,On Ji
6975,0.0,Male student #2
6976,0.0,Male student #1
6977,0.0,Female student #1
6978,0.0,On Ji
6979,0.0,Female Student #1
6980,0.0,Student
6981,-0.6103,Headmaster
6982,0.4404,Katara
6983,-0.296,Sokka
6984,0.7414,Toph
6985,0.4019,Aang
6986,0.5859,Katara
6987,0.0,Sokka
6988,0.875,Zuko
6989,-0.6331,Aang
6990,0.0,Toph
6991,0.643,Sokka
6992,-0.5423,Toph
6993,0.6124,Katara
6994,0.0,Sokka
6995,0.0,Aang
6996,0.4738,Aang
6997,0.0,Toph
6998,0.0,Sokka
6999,0.3802,Dock
7000,0.0,Katara
7001,0.5859,Dock
7002,0.0,Katara
7003,-0.3687,Dock
7004,0.4926,Aang
7005,-0.3163,Katara
7006,0.4082,Sokka
7007,-0.8046,Katara
7008,-0.6341,Sokka
7009,-0.4003,Toph
7010,0.0,Sokka
7011,0.0,Katara
7012,0.0,Aang
7013,0.0,Sokka
7014,0.0,Xu
7015,0.0,Aang
7016,0.0,Xu
7017,0.0,Aang
7018,0.7184,Xu
7019,0.0,Sokka
7020,0.0,Dock
7021,0.0,Little boy
7022,0.6597,Katara
7023,-0.0772,Sokka
7024,0.0,Toph
7025,0.5574,Sokka
7026,0.0,Katara
7027,-0.5312,Sokka
7028,0.2732,Toph
7029,-0.2732,Sokka
7030,0.0,Aang
7031,-0.3595,Katara
7032,-0.2942,Toph
7033,0.0,Sokka
7034,0.3291,Sokka
7035,0.0258,Aang
7036,-0.5106,Katara
7037,-0.7877,Sokka
7038,0.3544,Toph
7039,0.8625,Sokka
7040,-0.743,Toph
7041,0.4306,Aang
7042,0.3612,Katara
7043,0.0,Toph
7044,0.6808,Aang
7045,0.0,Sokka
7046,0.8176,Xu
7047,0.0,Katara
7048,0.1779,Xu
7049,-0.5597,Sokka
7050,-0.5965,Xu
7051,0.3612,Katara
7052,0.0,Sokka
7053,0.3612,Xu
7054,0.0,Sokka
7055,0.3612,Little boy
7056,0.0,Sokka
7057,0.0,Dock/Xu
7058,0.4959,Toph
7059,0.5574,Xu
7060,0.0,Sokka
7061,-0.3931,Xu
7062,0.5949,Aang
7063,0.296,Dock
7064,0.0258,Katara
7065,0.6124,Sokka
7066,0.4404,Katara
7067,0.7647,Sokka
7068,0.5413,Aang
7069,0.0,Aang and Sokka
7070,0.3365,Aang
7071,0.8476,Aang
7072,0.34,Katara
7073,-0.3519,Aang
7074,0.1901,Katara
7075,0.0,Aang
7076,0.0,Katara
7077,-0.296,Aang
7078,0.0,Katara
7079,0.0,Aang
7080,0.0,Katara
7081,0.0,Aang
7082,0.2144,Katara
7083,-0.5661,Aang
7084,0.088,Katara
7085,0.6307,Aang
7086,-0.0772,Katara
7087,0.8619,Aang
7088,0.5859,Katara
7089,-0.5423,Aang
7090,0.6808,Katara
7091,0.0,Katara
7092,-0.8148,Sokka
7093,0.0,Sokka
7094,0.0,Aang
7095,0.0,Toph
7096,-0.4003,Aang
7097,0.0,Sokka
7098,-0.4939,Katara
7099,0.0,Sokka
7100,0.0,Katara
7101,-0.3544,Sokka
7102,0.2732,Katara
7103,-0.1984,Sokka
7104,-0.3595,Katara
7105,0.0,Sokka
7106,-0.357,Katara
7107,0.0,Sokka
7108,0.0,Katara
7109,0.0,Aang
7110,-0.9178,Mung
7111,-0.2732,Dock/Xu
7112,-0.7901,Mung
7113,0.0,Mung
7114,0.0,Female Fire Nation soldier
7115,0.1511,Male Fire Nation soldier
7116,0.0,Little boy
7117,-0.3595,Mung
7118,0.0,Female Fire Nation soldier
7119,0.0,Male Fire Nation soldier
7120,0.5837,Mung
7121,-0.0516,Katara
7122,0.0,Little boy
7123,0.4199,Villager #1
7124,0.6696,Villager #2
7125,0.0,Dock
7126,0.296,Little boy
7127,0.1007,Dock
7128,0.0,Villager #3
7129,0.4199,Villager #4
7130,0.5916,Sokka
7131,0.8089,Katara
7132,0.0,Dock
7133,0.4574,Toph
7134,0.8827,Dock
7135,0.0,Sokka
7136,-0.1779,Dock
7137,0.6597,Katara
7138,0.4738,Dock
7139,0.0,Aang
7140,0.0,Dock
7141,-0.4184,Aang
7142,-0.34,Dock
7143,0.3612,Painted Lady
7144,0.8225,Katara
7145,-0.34,Sokka
7146,0.0,Toph
7147,-0.2755,Sokka
7148,-0.7345,Katara
7149,-0.3595,Aang
7150,-0.34,Katara
7151,-0.5574,Aang
7152,0.0,Sokka
7153,0.0,Aang
7154,0.504,Sokka
7155,0.4389,Aang
7156,0.3818,Sokka
7157,0.4404,Aang
7158,-0.6249,Warden Poon
7159,-0.296,Aang
7160,-0.2556,Toph
7161,0.0516,Sokka
7162,-0.4019,Katara
7163,0.7723,Sokka
7164,0.2631,Katara
7165,0.0,Toph
7166,0.6046,Aang
7167,-0.5362,Katara
7168,0.0,Aang
7169,0.9279,Sokka
7170,0.848,Katara
7171,0.0,Sokka
7172,0.3023,Sokka
7173,0.5514,Aang
7174,0.0,Katara
7175,0.3612,Aang
7176,0.6124,Katara
7177,0.0,Aang
7178,0.0,Sokka
7179,0.7906,Weapons store shopkeeper
7180,0.0,Aang
7181,0.0,Sokka
7182,0.6808,Aang
7183,0.6249,Katara
7184,0.5927,Toph
7185,0.5267,Sokka
7186,0.4019,Fat
7187,0.0,Sokka
7188,0.2263,Fat
7189,0.2732,Sokka
7190,0.0,Fat
7191,0.4019,Sokka
7192,0.0,Piandao
7193,-0.1531,Sokka
7194,0.6369,Piandao
7195,0.2732,Sokka
7196,0.296,Piandao
7197,0.3182,Sokka
7198,-0.3865,Piandao
7199,0.8047,Sokka
7200,0.6124,Piandao
7201,0.0,Piandao
7202,-0.296,Piandao
7203,0.3612,Sokka
7204,-0.4213,Piandao
7205,0.0,Aang
7206,0.0,Toph
7207,0.0,Aang
7208,0.6476,Toph
7209,-0.2411,Katara
7210,0.0,Toph
7211,0.0,Aang
7212,0.0,Toph
7213,0.3612,Katara
7214,0.25,Aang
7215,-0.2732,Katara
7216,0.0,Piandao
7217,0.4404,Sokka
7218,-0.3818,Piandao
7219,0.0,Piandao
7220,0.0,Sokka
7221,0.0,Piandao
7222,-0.3818,Piandao
7223,0.0,Piandao
7224,-0.296,Piandao
7225,0.0,Sokka
7226,0.0,Piandao
7227,0.0,Sokka
7228,0.0,Piandao
7229,0.0,Piandao
7230,0.25,Piandao
7231,0.3164,Sokka
7232,0.0,Sokka
7233,0.3182,Piandao
7234,0.0,Warden Poon
7235,-0.34,Warden Poon
7236,0.0,Katara
7237,-0.296,Aang
7238,-0.1531,Toph
7239,-0.1531,Katara
7240,0.4404,Piandao
7241,-0.5255,Sokka
7242,0.4754,Piandao
7243,0.34,Sokka
7244,-0.296,Piandao
7245,0.0,Piandao
7246,0.7089,Piandao
7247,0.3612,Sokka
7248,0.0,Piandao
7249,0.0,Toph
7250,0.0,Sokka
7251,0.0,Aang
7252,0.0,Toph
7253,-0.3595,Katara
7254,0.4926,Aang
7255,0.4404,Sokka
7256,0.0,Sokka
7257,-0.1877,Toph
7258,0.7717,Sokka
7259,0.0,Piandao
7260,0.5574,Sokka
7261,0.0,Piandao
7262,0.9848,Piandao
7263,-0.7697,Sokka
7264,-0.0772,Piandao
7265,-0.7003,Sokka
7266,0.2023,Warden Poon
7267,0.8805,Piandao
7268,0.1027,Piandao
7269,0.1007,Piandao
7270,0.0,Piandao
7271,0.5719,Piandao
7272,-0.3612,Piandao
7273,0.0,Aang
7274,0.2023,Piandao
7275,0.5023,Katara
7276,0.3612,Piandao
7277,0.0,Fat
7278,0.0,Sokka
7279,0.0,Aang
7280,0.0,Katara
7281,-0.1857,Sokka
7282,0.5093,Toph
7283,0.0,Katara
7284,-0.5859,Sokka
7285,0.2235,Katara
7286,0.7778,Ty Lee
7287,0.21,Zuko
7288,-0.25,Azula
7289,0.0,Ty Lee
7290,0.0,Azula
7291,0.5562,Ty Lee
7292,0.0,Zuko
7293,0.4588,Lo and Li
7294,0.3612,Zuko
7295,0.0,Mai
7296,0.5994,Ty Lee
7297,0.0,Lo
7298,0.0,Li
7299,0.0,Lo
7300,0.6369,Ty Lee
7301,0.296,Mai
7302,-0.6808,Li
7303,0.0,Lo
7304,0.25,Li
7305,0.4019,Lo and Li
7306,0.4019,Lo
7307,0.0,Li
7308,0.0,Lo and Li
7309,0.4118,Toph
7310,0.0,Aang
7311,-0.296,Toph
7312,0.4927,Katara
7313,-0.6115,Fire Nation watchman #1
7314,0.0,Aang
7315,0.5255,Fire Nation watchman #1
7316,0.6606,Fire Nation watchman #2
7317,0.4019,Ember Island teenager #1
7318,0.6369,Ty Lee
7319,0.6077,Ty Lee
7320,0.0,Zuko
7321,0.0772,Mai
7322,-0.0052,Zuko
7323,-0.5267,Mai
7324,-0.2942,Zuko
7325,0.9023,Ty Lee
7326,-0.3875,Ember Island teenager #2
7327,-0.6631,Ember Island teenager #1
7328,0.0,Ty Lee
7329,0.0,Zuko
7330,0.4404,Mai
7331,0.5707,Azula
7332,-0.8625,Azula
7333,-0.5684,Azula
7334,0.4019,Chan
7335,0.8481,Ty Lee
7336,0.4939,Ruon-Jian
7337,0.2824,Azula
7338,0.0,Chan
7339,0.296,Ruon-Jian
7340,0.712,Chan
7341,0.6369,Azula
7342,0.0,Zuko
7343,0.25,Azula
7344,0.0,Ty Lee
7345,0.7906,Azula
7346,0.6369,Li
7347,0.4215,Lo
7348,0.4574,Lo and Li
7349,-0.2315,Chan
7350,0.3818,Azula
7351,0.0,Chan
7352,0.7506,Azula
7353,0.6822,Chan
7354,-0.6808,Azula
7355,0.4404,Chan
7356,0.0,Ruon-Jian
7357,0.8234,Zuko
7358,0.0,Mai
7359,0.3612,Zuko
7360,0.3818,Ember Island teenager #2
7361,0.743,Ember Island teenager #3
7362,0.2732,Ember Island teenager #1
7363,0.3455,Ty Lee
7364,0.5023,Ember Island teenager #2
7365,0.296,Ember Island teenager #1
7366,0.0,Ember Island teenager #3
7367,0.7889,Ty Lee
7368,0.058,Azula
7369,0.0,Ty Lee
7370,0.9332,Azula
7371,0.9613,Ty Lee
7372,-0.6369,Azula
7373,0.6642,Ty Lee
7374,-0.3744,Azula
7375,0.8666,Ty Lee
7376,-0.2732,Mai
7377,0.0,Zuko
7378,0.0,Mai
7379,0.0,Zuko
7380,0.0,Mai
7381,0.3182,Zuko
7382,0.3612,Azula
7383,0.0,Chan
7384,-0.296,Azula
7385,0.9273,Chan
7386,0.6418,Azula
7387,0.6597,Chan
7388,0.4559,Azula
7389,0.0,Chan
7390,0.0,Zuko
7391,0.0,Ruon-Jian
7392,-0.3595,Zuko
7393,0.6808,Ruon-Jian
7394,-0.4767,Mai
7395,-0.4767,Zuko
7396,-0.8503,Mai
7397,0.4738,Zuko
7398,0.0,Mai
7399,-0.5242,Chan
7400,0.0,Zuko
7401,-0.0258,Ruon-Jian
7402,0.4215,Chan
7403,0.3716,Toph
7404,0.0,Azula
7405,0.0,Zuko
7406,-0.3818,Azula
7407,0.0,Mai
7408,0.0,Zuko
7409,-0.1027,Ty Lee
7410,-0.34,Zuko
7411,-0.4003,Sokka
7412,-0.4724,Aang
7413,0.2263,Aang
7414,0.2732,Toph
7415,0.1935,Katara
7416,0.0,Ty Lee
7417,0.3612,Zuko
7418,0.0,Ty Lee
7419,0.4939,Zuko
7420,0.0,Ty Lee
7421,0.0,Zuko
7422,0.0,Ty Lee
7423,0.7138,Zuko
7424,-0.296,Mai
7425,0.2228,Zuko
7426,0.6124,Ty Lee
7427,0.0,Azula
7428,0.7059,Ty Lee
7429,0.0,Mai
7430,-0.0772,Ty Lee
7431,0.0,Mai
7432,0.1779,Ty Lee
7433,0.0,Mai
7434,0.296,Zuko
7435,-0.1531,Mai
7436,0.128,Zuko
7437,-0.5696,Mai
7438,0.7506,Azula
7439,-0.2942,Mai
7440,0.3612,Zuko
7441,-0.5411,Mai
7442,-0.3412,Zuko
7443,-0.0572,Mai
7444,-0.5859,Ty Lee
7445,-0.8805,Zuko
7446,-0.0772,Ty Lee
7447,0.9292,Zuko
7448,-0.5106,Azula
7449,-0.6705,Zuko
7450,-0.2732,Mai
7451,0.0,Zuko
7452,0.0,Azula
7453,-0.5267,Zuko
7454,0.0,Ty Lee
7455,0.0,Azula
7456,-0.7088,Zuko
7457,-0.5661,Mai
7458,0.0,Azula
7459,0.0,Ty Lee
7460,0.0,Mai
7461,0.0,Azula
7462,-0.5562,Zuko
7463,0.0,Azula
7464,-0.7478,Zuko
7465,-0.5719,Azula
7466,0.7506,Mai
7467,0.7003,Azula
7468,0.6948,Zuko
7469,-0.6905,Azula
7470,0.6705,Ty Lee
7471,0.0,Azula
7472,-0.5423,Azula
7473,0.0,Zuko
7474,-0.7184,Roku
7475,0.2263,Aang
7476,0.0,Zuko
7477,0.0,Aang
7478,0.0,Katara
7479,0.4019,Toph
7480,0.6369,Azula
7481,0.0,Zuko
7482,-0.6373,Azula
7483,-0.7469,Zuko
7484,0.0248,Azula
7485,0.0,Zuko
7486,-0.34,Zuko
7487,-0.34,Zuko
7488,0.0,Roku
7489,0.0,Aang
7490,0.34,Roku
7491,0.492,Sozin
7492,0.4939,Sozin
7493,0.743,Sozin
7494,0.4939,Roku
7495,0.1779,Aang
7496,0.8126,Roku
7497,0.0,Sozin
7498,0.5859,Roku
7499,0.0,Aang
7500,0.7909,Roku
7501,0.4019,Aang
7502,0.34,Roku
7503,0.0,Sozin
7504,0.25,Fire Sage
7505,0.1531,Sozin
7506,0.0,Sozin
7507,0.0,Sozin
7508,-0.4767,Roku
7509,0.0,Sozin
7510,0.0,Roku
7511,0.4404,Sozin
7512,-0.4215,Roku
7513,0.0772,Sozin
7514,0.1779,Katara
7515,0.0258,Sokka
7516,0.0,Aang
7517,-0.296,Roku
7518,0.0,Roku
7519,0.4939,Roku
7520,-0.3595,Aang
7521,-0.0516,Roku
7522,0.0,Gyatso
7523,0.0,Aang
7524,0.8745,Aang
7525,0.7346,Roku
7526,0.0,Roku
7527,0.476,Roku
7528,0.0,Roku
7529,-0.4019,Roku
7530,0.4939,Roku
7531,0.1154,Roku
7532,0.6486,Sozin
7533,-0.4559,Roku
7534,0.2023,Sozin
7535,0.9118,Roku
7536,0.4389,Aang
7537,0.7494,Roku
7538,0.8979,Sozin
7539,0.0772,Sozin
7540,0.4109,Ta Min
7541,0.0,Roku
7542,-0.1027,Sozin
7543,0.0,Roku
7544,0.7725,Sozin
7545,0.296,Roku
7546,0.9555,Sozin
7547,0.0,Roku
7548,0.7425,Sozin
7549,-0.3595,Roku
7550,0.1695,Sozin
7551,-0.2263,Roku
7552,-0.0936,Roku
7553,0.0,Roku
7554,-0.0772,Sozin
7555,-0.5142,Roku
7556,0.09,Roku
7557,-0.3818,Roku
7558,0.0,Roku
7559,-0.9009,Sozin
7560,0.75,Aang
7561,0.0258,Roku
7562,-0.7128,Roku
7563,0.3971,Roku
7564,0.7506,Sozin
7565,0.0,Roku
7566,0.3252,Sozin
7567,0.0,Roku
7568,0.0,Roku
7569,0.3182,Roku
7570,0.25,Sozin
7571,0.0,Aang
7572,0.6908,Roku
7573,0.0,Aang
7574,-0.8316,Sozin
7575,0.0,Zuko
7576,0.3054,Zuko
7577,-0.296,Iroh
7578,0.0,Zuko
7579,0.0,Iroh
7580,0.0,Zuko
7581,-0.5789,Iroh
7582,-0.296,Iroh
7583,0.0,Katara
7584,-0.25,Toph
7585,-0.6486,Aang
7586,0.0,Sokka
7587,0.91,Aang
7588,0.4364,Toph
7589,0.0,Aang
7590,-0.0258,Sokka
7591,0.0,Katara
7592,-0.6476,Toph
7593,-0.296,Katara
7594,0.5267,Aang
7595,-0.0516,Toph
7596,0.0,Katara
7597,0.3136,Toph
7598,-0.0772,Katara
7599,0.0,Aang
7600,-0.5255,Sokka
7601,-0.4404,Aang
7602,0.0,Toph
7603,0.0,Katara
7604,0.0,Aang
7605,0.3384,Katara
7606,0.5562,Toph
7607,0.3595,Aang
7608,0.4574,Sokka
7609,0.0,Sokka
7610,0.3612,Toph
7611,0.0,Aang
7612,0.0,Toph
7613,-0.4497,Toph
7614,0.6808,Dealer
7615,-0.0772,Toph
7616,0.4215,Dealer
7617,0.0,Aang
7618,0.9155,Dealer
7619,0.5192,Toph
7620,0.7089,Dealer
7621,0.0,Toph
7622,0.0,Dealer
7623,-0.0387,Dealer
7624,0.6114,Toph
7625,0.0,Katara
7626,0.0,Aang
7627,0.658,Sokka
7628,-0.5542,Katara
7629,-0.9544,Toph
7630,0.0,Katara
7631,0.533,Toph
7632,0.6346,Katara
7633,-0.3612,Aang
7634,-0.8074,Katara
7635,-0.296,Toph
7636,0.7103,Katara
7637,0.9094,Toph
7638,0.3612,Katara
7639,0.0,Toph
7640,-0.5499,Katara
7641,-0.5719,Toph
7642,-0.2039,Katara
7643,0.4574,Toph
7644,-0.2505,Katara
7645,0.0,Sokka
7646,-0.4184,Katara
7647,-0.5707,Toph
7648,0.0,Sokka
7649,0.4019,Sokka
7650,-0.2755,Sokka
7651,0.3182,Toph
7652,0.0,Sokka
7653,0.9358,Toph
7654,-0.5859,Sokka
7655,0.7602,Toph
7656,0.5994,Sokka
7657,0.1027,Toph
7658,0.3612,Sokka
7659,0.0,Toph
7660,0.0,Katara
7661,0.0,Sokka
7662,0.5859,Aang
7663,0.0,Sokka
7664,-0.3769,Sokka
7665,0.5661,Katara
7666,0.4019,Toph
7667,-0.4767,Katara
7668,-0.296,Toph
7669,0.0,Katara
7670,0.4019,Toph
7671,0.2732,Katara
7672,-0.4692,Toph
7673,0.6179,Katara
7674,0.0,Toph
7675,-0.0191,Katara
7676,-0.4184,Toph
7677,-0.4199,Katara
7678,-0.6103,Toph
7679,-0.5526,Katara
7680,0.0,Toph
7681,0.4574,Katara
7682,0.3987,Toph
7683,0.0,Katara
7684,0.8917,Toph
7685,0.0,Katara
7686,0.0,Sokka
7687,0.4329,Katara
7688,0.2732,Aang
7689,0.2003,Katara
7690,0.4019,Aang
7691,0.0,Toph
7692,0.3382,Katara
7693,0.0,Sokka
7694,0.0,Sokka
7695,0.3182,Aang
7696,0.5423,Sokka
7697,0.4404,Aang
7698,0.8126,Sokka
7699,-0.304,Katara
7700,0.0,Aang
7701,0.0,Sokka
7702,0.1027,Aang
7703,-0.4133,Sokka
7704,0.3089,Toph
7705,-0.128,Sokka
7706,0.296,Toph
7707,0.0,Sokka
7708,0.0,Toph
7709,0.3955,Sokka
7710,0.0,Toph
7711,0.8104,Sokka
7712,0.9619,Toph
7713,0.0,Sokka
7714,0.0,Katara
7715,-0.8656,Toph
7716,-0.6119,Katara
7717,-0.6199,Toph
7718,0.7473,Katara
7719,0.0,Toph
7720,0.2023,Katara
7721,-0.6476,Toph
7722,-0.296,Katara
7723,0.0,Town authority
7724,0.5719,Katara
7725,0.7003,Town authority
7726,0.7579,Katara
7727,0.0,Town authority
7728,0.0,Toph
7729,0.0,Female guard
7730,0.0,Town authority
7731,-0.657,Aang
7732,0.4404,Sokka
7733,-0.4374,Toph
7734,-0.6055,Katara
7735,0.0,Toph
7736,-0.8762,Katara
7737,0.0,Toph
7738,0.5106,Katara
7739,0.6369,Toph
7740,0.0,Katara
7741,-0.6582,Toph
7742,0.0,Sokka
7743,0.0,Aang
7744,-0.3241,Sokka
7745,0.0,Katara
7746,-0.3089,Toph
7747,0.0,Katara
7748,-0.296,Toph
7749,0.3094,Toph
7750,0.2023,Katara
7751,0.2732,Toph
7752,0.0,Katara
7753,-0.5229,Toph
7754,0.2695,Sokka
7755,0.0,Aang
7756,0.0,Katara
7757,0.0,Toph
7758,0.6467,Sokka
7759,0.4404,Toph
7760,0.4648,Sokka
7761,-0.1779,Sokka
7762,0.4019,Toph
7763,0.0,Katara
7764,0.0,Toph
7765,0.7506,Katara
7766,0.0,Sokka
7767,-0.5696,Sokka
7768,0.8225,Aang
7769,0.0,Toph
7770,0.2924,Katara
7771,0.4939,Sokka
7772,-0.296,Katara
7773,-0.4599,Katara
7774,0.0,Sokka
7775,0.5574,Katara
7776,-0.4389,Toph
7777,0.4753,Sokka
7778,-0.3612,Toph
7779,-0.5106,Katara
7780,-0.2263,Toph
7781,-0.4404,Aang
7782,0.0,Hama
7783,-0.2023,Hama
7784,0.6124,Sokka
7785,0.7717,Katara
7786,-0.2216,Hama
7787,0.0,Sokka
7788,0.0,Hama
7789,0.8176,Hama
7790,0.0,Sokka
7791,0.0,Hama
7792,0.5106,Katara
7793,0.2714,Hama
7794,0.0,Villager
7795,0.2732,Shop owner
7796,0.0,Villager
7797,0.3089,Shop owner
7798,0.0,Sokka
7799,-0.4939,Aang
7800,0.0,Sokka
7801,0.296,Aang
7802,0.0,Hama
7803,0.0,Sokka
7804,0.0,Hama
7805,-0.1243,Sokka
7806,0.0772,Katara
7807,0.0,Sokka
7808,-0.2869,Katara
7809,0.0,Sokka
7810,0.0,Katara
7811,0.2023,Sokka
7812,0.0,Aang
7813,-0.7177,Katara
7814,0.0,Sokka
7815,0.6249,Aang
7816,0.1326,Katara
7817,0.3527,Sokka
7818,0.4199,Katara
7819,-0.2023,Sokka
7820,0.3595,Toph
7821,0.0,Katara
7822,0.0,Sokka
7823,0.0,Aang
7824,0.0,Sokka
7825,0.5837,Toph
7826,0.0,Sokka
7827,-0.4015,Toph
7828,0.0,Aang
7829,-0.4559,Katara
7830,0.0,Sokka
7831,0.0,Hama
7832,0.0,Sokka
7833,0.7964,Hama
7834,0.0,Katara
7835,0.3612,Hama
7836,0.0,Katara
7837,0.0,Hama
7838,0.0,Sokka
7839,0.6239,Hama
7840,0.6249,Aang
7841,0.0,Katara
7842,-0.1154,Sokka
7843,0.3802,Hama
7844,0.3818,Aang
7845,0.0,Toph
7846,0.0,Aang
7847,0.0,Hama
7848,0.0,Katara
7849,-0.34,Hama
7850,0.0,Sokka
7851,-0.4939,Hama
7852,0.0,Hama
7853,0.0,Hama
7854,0.3818,Hama
7855,0.0,Hama
7856,0.0,Hama
7857,-0.5859,Hama
7858,-0.4137,Sokka
7859,-0.4939,Hama
7860,-0.3744,Katara
7861,-0.4767,Hama
7862,0.7783,Katara
7863,0.3612,Hama
7864,0.717,Katara
7865,0.09,Hama
7866,0.4199,Katara
7867,0.0,Hama
7868,0.0,Katara
7869,0.3919,Hama
7870,0.0,Hama
7871,0.2023,Aang
7872,0.1779,Toph
7873,0.9299,Sokka
7874,-0.4019,Aang
7875,0.0,Villager
7876,0.0,Toph
7877,0.8271,Katara
7878,0.7615,Hama
7879,0.0,Katara
7880,0.0,Hama
7881,-0.5255,Katara
7882,-0.2023,Hama
7883,0.5157,Katara
7884,-0.4404,Hama
7885,0.0,Aang
7886,-0.6964,Ding
7887,-0.2755,Ding
7888,0.0,Sokka
7889,0.5574,Aang
7890,-0.3504,Ding
7891,0.25,Sokka
7892,-0.7639,Toph
7893,0.0,Toph
7894,0.0,Hama
7895,0.636,Hama
7896,-0.3401,Hama
7897,0.0,Toph
7898,0.0,Sokka
7899,0.0,Toph
7900,0.4753,Male prisoner #1
7901,0.3612,Aang
7902,-0.128,Female prisoner
7903,-0.4199,Male prisoner #2
7904,-0.4329,Sokka
7905,0.6476,Female prisoner
7906,0.0,Sokka
7907,0.4574,Male prisoner #1
7908,0.0,Sokka
7909,-0.3595,Aang
7910,0.0,Toph
7911,-0.6908,Hama
7912,-0.079,Hama
7913,0.7906,Hama
7914,-0.0472,Katara
7915,-0.2771,Hama
